HGNCsymbol,ChromosomeName,GeneStart,GeneEnd
KIAA1257,3,128628709,128721533
SEMG2,20,43849941,43853099
PGLS,19,17622438,17632097
AMPD1,1,115215719,115238239
SH2D2A,1,156776035,156786654
EARS2,16,23533335,23569052
AKR1B1,7,134127102,134144036
ZBTB4,17,7362685,7387582
SLC35G6,17,7384721,7386383
NRAS,1,115247090,115259515
CXorf56,X,118672112,118699397
IDH2,15,90626277,90645736
TET2,4,106067032,106200973
UBFD1,16,23568392,23585710
FLNB,3,57994127,58157982
NOP2,12,6666029,6677857
POLR2A,17,7387685,7417933
UBE2A,X,118708501,118718381
EFCC1,3,128720472,128759585
ABCC2,10,101542489,101611949
GP9,3,128779610,128781249
HSF4,16,67197288,67203848
SLPI,20,43880880,43883205
CPN2,3,194060494,194072057
LHFPL3,7,103969104,104549001
RAB43,3,128806412,128841644
MED17,11,93517393,93547861
ALKBH5,17,18086392,18113268
LRRC15,3,194075976,194090472
VSTM5,11,93551398,93583697
E2F5,8,86089460,86129387
LLGL1,17,18128901,18148189
BCL7B,7,72950686,72972332
MATN4,20,43922085,43937169
HEPHL1,11,93754527,93846917
GP5,3,194115550,194119995
LONP1,19,5691845,5720583
ISY1-RAB43,3,128806418,128879879
PELI2,14,56584532,56768244
PANX1,11,93862094,93915138
OCM2,7,97613996,97620481
IDH3G,X,153051221,153059978
RBPJL,20,43935491,43945803
FOLR4,11,94038759,94040887
MNT,17,2287354,2304412
ISY1,3,128846258,128880136
GPR83,11,94110477,94134585
SDC4,20,43953928,43977064
LMTK2,7,97736197,97838945
TMEM121,14,105992940,105996539
HOXC13,12,54332535,54340328
NDUFAB1,16,23592323,23607677
SYS1,20,43990577,44005438
AKR1B10,7,134212344,134226160
ZEB2,2,145141648,145282147
TMEM260,14,56955072,57117324
IGHA2,14,106053226,106054732
METTL16,17,2308856,2415185
HOXC12,12,54348618,54352740
KMT2E,7,104654626,104754808
ATP13A3,3,194123401,194219093
CSDE1,1,115259534,115301297
HOXC11,12,54366910,54371427
NTRK1,1,156785432,156851642
PALB2,16,23614488,23652631
BHLHA15,7,97840739,97842291
IGHE,14,106064224,106068065
FAM129C,19,17634110,17664648
HOXC10,12,54378849,54384063
MRE11A,11,94152895,94227074
IGHG4,14,106090687,106092403
AKR1B15,7,134233888,134264627
DCTN5,16,23652713,23681195
NDUFAF3,3,49057892,49060928
SEMA4B,15,90703836,90772911
NFATC4,14,24834879,24848810
TECPR1,7,97843936,97881563
CATSPERD,19,5720688,5778745
ANKRD49,11,94226795,94232749
COLGALT1,19,17666403,17693971
CCNT1,12,49082247,49110681
TBL2,7,72983262,72993121
SYS1-DBNDD2,20,43991840,44039250
PLK1,16,23688977,23701688
CENPK,5,64813593,64858998
SIKE1,1,115312100,115323306
TP53TG5,20,44002526,44036529
PROX2,14,75319736,75330537
GOLGA5,14,93260576,93306308
INSRR,1,156809855,156828810
NOL3,16,67204057,67209643
PIWIL4,11,94277006,94354587
TMEM106A,17,41363854,41372061
PRR22,19,5782971,5784776
LINC00935,12,49121218,49159569
PPA2,4,106290234,106395238
IMPDH2,3,49061758,49066841
DBNDD2,20,44034697,44039250
FUT4,11,94277017,94283063
TNFSF12,17,7452208,7464925
EIF4A3,17,78109013,78120982
KIAA0895L,16,67209505,67217943
FLII,17,18148150,18162230
CIB1,15,90773207,90777279
DUS3L,19,5784843,5791249
AMOTL1,11,94439597,94609918
QRICH1,3,49067140,49131796
LSM5,7,32524951,32534895
SYCP1,1,115397424,115537991
ADCY6,12,49159975,49182820
CASC1,12,25261354,25348096
PEAR1,1,156863490,156886226
KHDRBS3,8,136469700,136668965
RETNLB,3,108462271,108476231
IGHG2,14,106109389,106111127
ERN2,16,23701647,23724821
IGHA1,14,106173457,106175002
TRAT1,3,108541545,108573852
PIGT,20,44044717,44054884
EMC1,1,19542158,19578046
CARD14,17,78143791,78183130
HOXC6,12,54384408,54424607
TSHB,1,115572415,115576941
CHP2,16,23765948,23770272
CHGA,14,93389425,93401638
NRTN,19,5823813,5828335
FAM135B,8,139142266,139509065
GPR75-ASB3,2,53759810,54087170
TSPAN2,1,115590632,115632121
CNBP,3,128888327,128902765
PAFAH1B1,17,2496504,2588909
UNC13A,19,17712137,17799401
KDM4D,11,94706845,94732682
GDPGP1,15,90777040,90785315
KDM4E,11,94758422,94760760
NGF,1,115828539,115880857
MLXIPL,7,73007524,73038873
ENDOD1,11,94822974,94865809
PRKCB,16,23847322,24231932
TTLL13,15,90792762,90808199
BPGM,7,134331560,134364565
SSR4,X,153058971,153063960
NGRN,15,90808891,90816463
SESN3,11,94898704,94965705
PPWD1,5,64859063,64883376
GABARAPL3,15,90890819,90892669
IGHG1,14,106202680,106209408
VANGL1,1,116184574,116240845
LRRC71,1,156890442,156902886
ZNF774,15,90895477,90909324
HOXC9,12,54388679,54397121
EXOC3L1,16,67218269,67224107
DLST,14,75348594,75370448
FUT6,19,5830621,5839742
OTX2,14,57267425,57277197
PDZD4,X,153067621,153096020
GUCA1C,3,108626639,108672742
CASQ2,1,116242628,116311402
FAM76B,11,95502106,95523573
TNFSF12-TNFSF13,17,7452416,7464918
CDNF,10,14861249,14880574
FUT3,19,5842899,5851485
E2F4,16,67226072,67232821
IQGAP1,15,90931450,91045475
BRI3,7,97881691,97937162
NHLH2,1,116378998,116386538
FUT5,19,5865837,5903798
ARL4D,17,41476327,41478505
MRTO4,1,19578033,19586622
CACNG3,16,24266874,24374122
TNFSF13,17,7461609,7464925
DNMBP,10,101635334,101769676
SLC22A15,1,116519119,116612675
COL22A1,8,139600478,139926249
MAB21L3,1,116654376,116677861
MAP1S,19,17830051,17845325
HSPA14,10,14880163,14913740
WFDC2,20,44098346,44110172
CALD1,7,134429003,134655479
CEP57,11,95523129,95565857
SPINT3,20,44141101,44144264
WFDC6,20,44162835,44168134
ACVR2A,2,148602086,148688393
CLUH,17,2592680,2615957
CHD4,12,6679249,6716642
CACNB3,12,49207577,49222724
EPPIN,20,44165625,44176391
RBBP6,16,24549014,24584184
AKR7L,1,19592476,19600688
IGHG3,14,106235439,106237742
AKR7A3,1,19609052,19615744
ATP1A1,1,116915290,116952883
ELMO3,16,67233014,67237932
IGHD,14,106303099,106312010
HOXC8,12,54402832,54407570
IGHM,14,106320349,106322323
BAIAP2L1,7,97920963,98030380
AKR7A2,1,19630459,19638640
HOXC4,12,54410715,54449813
NDUFA11,19,5891287,5904017
IGHJ6,14,106329408,106329468
IGHJ5,14,106330024,106330072
HOXC5,12,54426637,54429142
MORC1,3,108677086,108836989
IGHJ4,14,106330425,106330470
VMAC,19,5904869,5910864
IGHJ3,14,106330797,106330845
CAPS,19,5911718,5915888
SCN5A,3,38589548,38691164
ARHGEF11,1,156904632,157015162
CD58,1,117057157,117113661
ORC4,2,148687968,148779147
RPS6KL1,14,75370657,75390099
SMUG1,12,54558529,54582778
MTMR2,11,95566046,95658479
ITPK1,14,93403259,93582665
DHX8,17,41561233,41621831
IGHJ2,14,106331409,106331460
IGHJ1,14,106331617,106331668
IGHD7-27,14,106331761,106331771
IGHD1-26,14,106346892,106346911
IGHD6-25,14,106347397,106347414
IGHD5-24,14,106349761,106349780
IGHD4-23,14,106350728,106350746
IGHD3-22,14,106351889,106351919
L1CAM,X,153126969,153174677
QARS,3,49133365,49142553
NPTX2,7,98246609,98259180
IGSF3,1,117117031,117210375
CPN1,10,101801950,101841634
COPG1,3,128968449,128996614
SENP3,17,7465192,7475287
LYRM5,12,25348150,25362579
PQLC2,1,19638820,19655794
C1orf137,1,117236734,117249225
AVL9,7,32535038,33078516
DPPA2,3,109012635,109035364
IGHD2-21,14,106354409,106354436
CD2,1,117297007,117311850
IGHD1-20,14,106357049,106357065
IGHD6-19,14,106357557,106357577
IGHD5-18,14,106359400,106359419
IGHD4-17,14,106360366,106360381
IGHD3-16,14,106361492,106361528
IGHD2-15,14,106363815,106363845
ETV3L,1,157061836,157069600
TMEM130,7,98444111,98468394
IGHD1-14,14,106366496,106366512
DPPA4,3,109044988,109056419
IGHD6-13,14,106367000,106367020
IGHD5-12,14,106368507,106368529
IGHD4-11,14,106369474,106369489
RANBP3,19,5916150,5978153
IGHD3-10,14,106370355,106370385
IGHD3-9,14,106370539,106370569
IGHD2-8,14,106373069,106373099
IGHD1-7,14,106375766,106375782
IGHD6-6,14,106376269,106376286
KBTBD2,7,32907784,32933743
IGHD5-5,14,106378116,106378135
SGSH,17,78180515,78194722
ARHGEF38,4,106473777,106629250
PTGFRN,1,117452679,117532980
CBX5,12,54624724,54673886
KRAS,12,25357723,25403870
IGHD4-4,14,106379081,106379096
ETV3,1,157090983,157108266
IGHD3-3,14,106380218,106380248
CAPZB,1,19665267,19812066
EXOC5,14,57670518,57735726
SRPK2,7,104751151,105039755
FKBP9,7,32997017,33046543
IFLTD1,12,25562241,25801513
CD101,1,117544382,117579167
MAML2,11,95709762,96076344
VPS37D,7,73082155,73086442
MOAP1,14,93648541,93651273
TRIM23,5,64885507,64921802
TMEM251,14,93651296,93653434
CCDC82,11,96085933,96123087
PGF,14,75408537,75422487
AP5M1,14,57735627,57756797
DNAJC30,7,73095299,73097783
JRKL,11,96123153,96240738
ATP6V1G2,6,31512239,31516204
TTF2,1,117602925,117650075
NT5C3A,7,33053742,33102409
TNRC6A,16,24741016,24838953
FCHO1,19,17858527,17899377
INTS12,4,106603784,106817143
ERLIN1,10,101909851,101948091
TMEM44,3,194308402,194354418
CNTN5,11,98891683,100229616
WBSCR22,7,73097355,73119491
NFKBIL1,6,31514647,31526606
SCN10A,3,38738293,38835501
TRIM45,1,117653682,117665209
GSTCD,4,106629935,106768885
MINOS1,1,19923477,19956314
CHUK,10,101948055,101989376
KCNK9,8,140613081,140715299
MINOS1-NBL1,1,19923473,19984549
FCRL5,1,157483167,157522310
NAA30,14,57857262,57882635
LRRC29,16,67241042,67260951
VTCN1,1,117686209,117753556
LPAR5,12,6728001,6745613
TRRAP,7,98475556,98610866
EIF4A1,17,7476024,7482323
TMEM208,16,67261006,67263181
ARHGAP42,11,100558384,100862668
SLC5A11,16,24857162,24922949
C14orf105,14,57936019,57960585
SCN11A,3,38887260,38992052
MAN1A2,1,117910071,118071494
TRAPPC9,8,140742586,141468678
FHOD1,16,67263290,67281561
C12orf75,12,105629068,105789875
NBL1,1,19967048,19984945
TRAPPC13,5,64920543,64962060
FAM46C,1,118148556,118170994
RP9,7,33134409,33149013
ACRBP,12,6747241,6756626
HTR6,1,19991780,20006055
TMEM133,11,100862811,100864663
NYNRIN,14,24867992,24888494
GDAP2,1,118406107,118472253
SLC9A5,16,67271586,67306093
TMCO4,1,20008706,20126438
SLC35F4,14,58030640,58448912
RAP1GAP2,17,2680350,2941033
RFX2,19,5993175,6199583
FCRL4,1,157543539,157567870
NUAK1,12,106457118,106533811
LTA,6,31539831,31542101
DDX23,12,49223547,49246625
CHAC2,2,53994929,54002333
NPNT,4,106815932,106925184
WDR3,1,118472343,118509165
C14orf142,14,93669239,93673439
PGR,11,100900355,101001255
DNASE1L3,3,58177984,58200424
RNF186,1,20140523,20141771
ING4,12,6759446,6772314
OTUD3,1,20209006,20239438
UBR7,14,93673401,93695561
ABHD6,3,58223233,58281420
PLEKHG4,16,67311413,67323402
AVPR2,X,153167985,153172620
C8orf17,8,140943416,140946190
BBS9,7,33168856,33645680
ARHGAP17,16,24930706,25026987
SLC26A11,17,78193498,78227299
CHRAC1,8,141521397,141527236
TRPC6,11,101322295,101743293
PVRL3,3,110788918,110994410
RASSF8,12,26111962,26232825
SPAG17,1,118496484,118727846
ERLEC1,2,54014181,54045956
PLA2G2E,1,20246502,20250110
EIF2B2,14,75469614,75476292
PLA2G2A,1,20301925,20306932
B3GNT3,19,17905637,17923891
CBLN3,14,24895738,24900160
PUS7,7,105080108,105162714
INSL3,19,17927321,17932383
PLA2G5,1,20354672,20417683
TNF,6,31543344,31546113
RPP14,3,58291974,58310422
PLA2G2D,1,20438432,20446050
KHNYN,14,24898492,24910540
ANGPTL5,11,101761405,101787253
PLA2G2F,1,20465819,20476879
PLA2G2C,1,20487746,20503917
JAK3,19,17935589,17958880
CD96,3,111011566,111384597
TBX15,1,119425669,119532179
MBD5,2,148778580,149275805
ARHGAP4,X,153172821,153200452
KIAA1377,11,101785746,101871789
RND1,12,49250928,49259681
WARS2,1,119573839,119683294
UBXN10,1,20512578,20522541
WDR48,3,39093489,39138155
FCRL3,1,157644111,157670647
RPL18A,19,17970685,17974962
CWF19L1,10,101992055,102027437
BTBD7,14,93703896,93799438
HAO2,1,119911402,119936753
KCTD19,16,67323331,67360666
LTB,6,31548302,31550299
VWA5B1,1,20617412,20681387
USP19,3,49145479,49158371
HSD3B2,1,119957554,119965658
RINT1,7,105172532,105208124
SLC5A5,19,17982782,18005983
ETV4,17,41605212,41656988
MLH3,14,75480467,75518235
SDR39U1,14,24908972,24912111
CCDC124,19,18043825,18054800
C11orf70,11,101918174,101955291
KCNN1,19,18062102,18110889
CCDC65,12,49297893,49325623
HSD3B1,1,120049821,120057681
BHLHE41,12,26272959,26278060
CAMK2N1,1,20808884,20812713
CMA1,14,24974559,24977471
OR1D5,17,2965963,2966901
MUL1,1,20825943,20834654
OR1D2,17,2995352,2996290
OR1G1,17,3029878,3030875
LST1,6,31553901,31556686
FAM43B,1,20878932,20881512
CTSG,14,25042728,25045466
OR1A2,17,3100813,3101742
ZNF697,1,120162045,120190396
ACSBG2,19,6135258,6193112
CDA,1,20915441,20945401
FKBP11,12,49315301,49320257
OR1A1,17,3118915,3119844
C14orf37,14,58466453,58764857
SSPN,12,26274924,26452223
OR3A2,17,3181193,3182268
BMPER,7,33944523,34195484
LRRC36,16,67360701,67419106
OR3A1,17,3194929,3195876
OR1E1,17,3300398,3301704
MLLT1,19,6212966,6279959
OR3A3,17,3323862,3324827
PHGDH,1,120202421,120286838
OR1E2,17,3336164,3337135
ACER1,19,6306153,6333640
GZMH,14,25075686,25078905
STX1A,7,73113536,73134002
YAP1,11,101981192,102104154
SUV39H2,10,14920819,14946314
CLPP,19,6361463,6368919
EPC2,2,149402009,149545130
ALKBH7,19,6372444,6375042
PSPN,19,6375159,6379069
ARRDC2,19,18111941,18124911
FCRL2,1,157715523,157746922
PINK1,1,20959948,20978004
SPATA22,17,3343313,3417146
BLOC1S2,10,102033713,102046469
HMGCS2,1,120290619,120311528
GTF2F1,19,6379580,6393992
CKAP4,12,106631655,106698057
DDOST,1,20978270,20988000
GORASP1,3,39138150,39149854
ACTR10,14,58666798,58701750
SGTB,5,64961755,65018862
IL12RB1,19,18169805,18209754
UNC79,14,93799565,94174222
BIRC3,11,102188215,102210134
REG4,1,120336641,120354283
LCMT1,16,25123050,25189552
TPPP3,16,67423712,67427438
ADAM30,1,120436156,120439118
GZMB,14,25100160,25103473
ZBED2,3,111311747,111314290
KIF17,1,20990507,21044510
MAST3,19,18208603,18262502
PLCXD2,3,111393523,111565294
TCP11L2,12,106695707,106740793
ABHD11,7,73150424,73153197
EFCAB10,7,105205567,105241322
ZDHHC1,16,67428322,67450736
NOTCH2,1,120454176,120612240
KHSRP,19,6413359,6424805
BIRC2,11,102217942,102249401
FCRL1,1,157764193,157789895
PXK,3,58318607,58411748
PIK3R2,19,18263928,18281350
NPSR1,7,34697851,34917944
ATXN7L1,7,105245514,105517050
AQP8,16,25227052,25240261
HSD11B2,16,67464555,67471456
SH2D5,1,21046225,21059330
FAM72B,1,120837756,120855681
LSG1,3,194361517,194393206
ZKSCAN2,16,25247322,25269252
TMEM123,11,102267063,102341115
SLC25A41,19,6426048,6433790
FCGR1B,1,120926979,120935937
MMP7,11,102391239,102401484
HS3ST4,16,25703347,26149009
ATP6V0D1,16,67471917,67515140
ZNF384,12,6775643,6798738
PPIAL4G,1,143767144,143767881
STXBP6,14,25278862,25519503
FAM72D,1,143896452,143913143
ITPR2,12,26490342,26986131
RNF213,17,78234665,78372586
CD5L,1,157800704,157868046
CLDN3,7,73183328,73184600
IFI30,19,18283972,18288927
CLDN4,7,73213872,73247014
SLC25A23,19,6436090,6465214
HP1BP3,1,21069154,21113816
MPV17L2,19,18303992,18307758
NOVA1,14,26912299,27066960
RAB3A,19,18307594,18314884
SMURF1,7,98625061,98741723
AGRP,16,67516474,67517716
PSMA3,14,58711549,58738730
MMP20,11,102447566,102496063
KDM8,16,27214807,27233089
MMP27,11,102562218,102576537
ACYP1,14,75519924,75536186
PHLDB2,3,111451344,111695364
MMP8,11,102582526,102597781
NBPF8,1,144146808,144224481
ASPA,17,3375668,3406713
NSMCE1,16,27236312,27280115
ZC2HC1C,14,75530873,75545126
PKD2L1,10,102047903,102090243
LAMB2,3,49158547,49170551
KPNA7,7,98771197,98805129
CRB3,19,6463788,6467232
ARF3,12,49329506,49351334
TTC21A,3,39149152,39180394
WBSCR27,7,73248920,73256865
WNT10B,12,49359123,49365546
PPIAL4B,1,144363462,144364246
WBSCR28,7,73275489,73280223
FAM65A,16,67552321,67580691
POLR3B,12,106751436,106903976
DENND1C,19,6467218,6482568
NLN,5,65018023,65167553
KIRREL,1,157963063,158070052
TRPV3,17,3413796,3461289
DPY19L1,7,34968488,35077883
CDHR3,7,105517242,105676877
CD1D,1,158149737,158154686
TBX20,7,35242042,35293758
CD1A,1,158223927,158228059
FOXG1,14,29235050,29238870
C14orf23,14,29241910,29282493
NBPF9,1,144811744,144830413
WNT1,12,49372398,49375459
CD1C,1,158259576,158263420
DDN,12,49388932,49393092
KIF5C,2,149632819,149883273
EIF4G3,1,21132963,21503377
HERPUD2,7,35672269,35735181
ABHD10,3,111697857,111712210
IL4R,16,27324989,27376099
CD1B,1,158297741,158301321
ARPC1A,7,98923521,98985787
PRKD1,14,30045687,30661104
NCR3,6,31556672,31560762
TUBB4A,19,6494330,6502859
NEK9,14,75548822,75594047
PRKAG1,12,49396057,49412980
MMP10,11,102641234,102651359
SCD,10,102106881,102124591
MMP1,11,102660651,102668891
PDE4C,19,18318771,18366229
IL21R,16,27413483,27462115
COX8C,14,93813537,93814702
MMP3,11,102706532,102714534
PRIMA1,14,94184644,94254827
ASUN,12,27058114,27091259
TNFSF9,19,6531010,6535931
CD68,17,7482785,7485429
MMP13,11,102813724,102826463
SEPT7,7,35840542,35944917
FAM181A,14,94385240,94395954
DCUN1D5,11,102932805,102962944
TAGLN3,3,111717511,111732734
PDHB,3,58413357,58419584
GTF3C1,16,27470876,27561234
CTCF,16,67596310,67673086
ASB2,14,94400499,94443137
G2E3,14,31028329,31089269
FGFR1OP2,12,27091316,27119583
KIAA1683,19,18367908,18385319
TMED10,14,75598173,75643334
CD70,19,6583194,6604114
CSRNP1,3,39183346,39196053
TNFSF14,19,6663148,6670599
MPDU1,17,7486847,7496107
RLTPR,16,67678822,67691472
ARPC1B,7,98971872,98992424
XIRP1,3,39224701,39234087
DYNC2H1,11,102980160,103350591
C3,19,6677715,6730573
CX3CR1,3,39304985,39323226
CD1E,1,158323254,158327343
TMPRSS7,3,111753690,111800116
TM7SF3,12,27126128,27167367
KIAA0556,16,27561454,27791690
ERBB2IP,5,65222303,65378377
FOS,14,75745477,75748933
SYPL1,7,105730949,105753022
GPR108,19,6729925,6737614
OTUB2,14,94492675,94515276
ELN,7,73442119,73484237
ECE1,1,21543740,21671997
DDX24,14,94517266,94547591
OR10T2,1,158368312,158369256
OR10K2,1,158389718,158390656
DCLRE1C,10,14939358,14996431
GSG1L,16,27798850,28074830
TRPV1,17,3468738,3500392
WNT8B,10,102222798,102243501
OR10K1,1,158435272,158436344
OR10R2,1,158449668,158450675
OR6Y1,1,158516918,158517895
NBPF3,1,21766621,21811498
OR6P1,1,158532441,158533394
JDP2,14,75894419,75940814
KMT2D,12,49412758,49453557
OR10X1,1,158548709,158549689
XPO6,16,28109300,28223241
PDAP1,7,98989671,99006452
OR10Z1,1,158576229,158577170
BUD31,7,99006264,99017239
MED21,12,27175479,27219276
NAMPT,7,105888731,105926772
SEC31B,10,102246399,102289628
BATF,14,75988768,76013358
ALPL,1,21835858,21904905
PIANP,12,6802958,6809966
KCTD6,3,58477841,58488087
SPTA1,1,158580496,158656488
C3orf52,3,111805182,111849851
TRIP10,19,6737936,6751537
FLVCR2,14,76044960,76129557
PDGFD,11,103777914,104035107
IFI27L1,14,94547628,94570192
SBK1,16,28303840,28335170
FAM43A,3,194406622,194409762
DDI1,11,103907308,103909922
NPIPB6,16,28353876,28374829
AIF1,6,31582961,31584798
GCSAM,3,111839688,111852152
MEOX1,17,41717756,41739322
C12orf71,12,27233991,27235447
CASP12,11,104756445,104769397
EIF3CL,16,28390900,28415200
CCDC71L,7,106297211,106301442
SOX15,17,7491496,7493488
PDE4DIP,1,144836157,145076186
GPR75,2,54080050,54087126
COPS7A,12,6832907,6841041
NPIPB7,16,28467693,28481868
STK38L,12,27396901,27478892
LYPD6B,2,149894621,150071776
PIK3CG,7,106505723,106547590
ACOX2,3,58490863,58523046
CCDC71,3,49199968,49203754
OR6K2,1,158669369,158670486
FXR2,17,7494548,7518189
KLHDC8B,3,49209044,49213917
OR6K3,1,158686958,158687953
OR6K6,1,158724510,158725681
RHEBL1,12,49458468,49463808
OR6N1,1,158735466,158736492
XXYLT1,3,194789008,194991896
PTCD1,7,99014362,99063787
OR6N2,1,158746472,158747425
SHPK,17,3511556,3539616
PRRC2A,6,31588497,31605548
IFI27,14,94571182,94583033
MNDA,1,158801107,158819296
RAP1GAP,1,21922708,21995801
ARID4A,14,58765103,58840605
CTNS,17,3539762,3564836
SLC9C1,3,111859734,112013105
ATP5J2-PTCD1,7,99017372,99063820
C3orf84,3,49215065,49229291
LYPD6,2,150186499,150330662
PRKAR2B,7,106685094,106802256
DHH,12,49483204,49488602
CCDC36,3,49235861,49295537
CPSF4,7,99036545,99054994
C3orf62,3,49306035,49315342
NOTCH2NL,1,145209119,145291972
USP4,3,49315264,49378145
TTLL5,14,76099968,76421421
PSME4,2,54091204,54197977
LMBR1L,12,49490919,49504683
PYHIN1,1,158900586,158946844
ENDOV,17,78388965,78411886
TOMM20L,14,58862634,58875419
TIMM9,14,58875212,58894332
MMADHC,2,150426148,150444330
NBPF10,1,145289772,145370303
MLF2,12,6857170,6876641
RND3,2,151324709,151395525
CLN3,16,28477983,28506896
ARNTL2,12,27485787,27576241
SHBG,17,7517382,7536700
HFE2,1,145413095,145417545
FAM107A,3,58549844,58613337
NDUFB8,10,102267203,102289757
TAX1BP3,17,3566196,3571976
P2RX5-TAX1BP3,17,3566357,3599488
KIAA0586,14,58894103,59015216
TXNIP,1,145438469,145442635
FAM3D,3,58619673,58652575
SH2D3A,19,6752171,6767599
EMC6,17,3572109,3572962
HBP1,7,106809406,106842974
SOST,17,41831099,41836156
POLR3GL,1,145456236,145470388
GPX1,3,49394609,49396033
ANKRD34A,1,145470508,145475646
IFI27L2,14,94594116,94596590
