ensg	chromosome_name	hgnc_symbol
ENSG00000127588	16	GNG13
ENSG00000258096	12	AC025031.2
ENSG00000228007	17	AC011933.1
ENSG00000215351	21	PPIAP1
ENSG00000265342	17	AC011933.3
ENSG00000116750	1	UCHL5
ENSG00000264853	17	AC011933.2
ENSG00000267898	19	AC026803.2
ENSG00000239454	3	LINC02047
ENSG00000241556	12	AC018475.1
ENSG00000258137	12	AC079313.2
ENSG00000181027	19	FKRP
ENSG00000137274	6	BPHL
ENSG00000223738	3	AC016930.1
ENSG00000213452	3	AKR1B1P2
ENSG00000161638	12	ITGA5
ENSG00000240508	CHR_HSCHR6_MHC_MCF_CTG1	PSMB9
ENSG00000249091	4	AC093903.1
ENSG00000219470	6	AL355802.1
ENSG00000167103	9	PIP5KL1
ENSG00000256220	11	AP003037.1
ENSG00000239961	19	LILRA4
ENSG00000278829	17	AC099811.5
ENSG00000286250	20	AL161945.1
ENSG00000127586	16	CHTF18
ENSG00000232286	20	AL121902.1
ENSG00000228278	9	ORM2
ENSG00000230636	20	RPL36P1
ENSG00000232862	1	AL138787.1
ENSG00000275675	10	AL161931.1
ENSG00000248397	4	LINC00498
ENSG00000175619	11	OR4B1
ENSG00000248795	4	AC098859.1
ENSG00000173757	17	STAT5B
ENSG00000248305	4	AC105416.1
ENSG00000226086	10	EIF3LP3
ENSG00000251372	4	LINC00499
ENSG00000227181	1	LINC01688
ENSG00000287043	10	AL392083.2
ENSG00000229205	10	LINC00200
ENSG00000271269	1	AL353778.1
ENSG00000229314	9	ORM1
ENSG00000148308	9	GTF3C5
ENSG00000272897	20	AL109827.1
ENSG00000212123	19	PRR22
ENSG00000282390	10	AL392083.1
ENSG00000138385	2	SSB
ENSG00000171864	20	PRND
ENSG00000223492	20	AL391097.1
ENSG00000233052	10	AL513304.1
ENSG00000227705	20	AL391097.2
ENSG00000286865	20	AL391097.3
ENSG00000229235	10	RPL37P18
ENSG00000125995	20	ROMO1
ENSG00000185736	10	ADARB2
ENSG00000234167	10	ELOBP4
ENSG00000233981	6	AL022396.1
ENSG00000182463	20	TSHZ2
ENSG00000226201	CHR_HSCHR6_MHC_MCF_CTG1	PSMB8
ENSG00000141994	19	DUS3L
ENSG00000274600	22	RIMBP3B
ENSG00000230830	3	ARPP21-AS1
ENSG00000226440	6	LAMA4-AS1
ENSG00000185069	12	KRT76
ENSG00000221914	8	PPP2R2A
ENSG00000221931	11	OR6X1
ENSG00000224530	20	PPIAP10
ENSG00000228170	6	AL031963.1
ENSG00000148498	10	PARD3
ENSG00000259723	20	AL354993.2
ENSG00000244137	1	AL512328.1
ENSG00000249381	4	LINC00500
ENSG00000196099	11	OR6M1
ENSG00000216663	6	AL365214.1
ENSG00000257404	12	AC107016.2
ENSG00000270661	6	Z99289.2
ENSG00000259358	15	AC026951.1
ENSG00000172995	3	ARPP21
ENSG00000271774	20	AL109930.1
ENSG00000286388	5	AC026748.3
ENSG00000169918	15	OTUD7A
ENSG00000231703	20	AL354993.1
ENSG00000186442	12	KRT3
ENSG00000254613	11	OR6M2P
ENSG00000282809	CHR_HSCHR7_2_CTG6	MOXD2P
ENSG00000233436	11	BTBD18
ENSG00000255514	11	OR4B2P
ENSG00000135773	1	CAPN9
ENSG00000235964	10	FXYD6P2
ENSG00000087086	19	FTL
ENSG00000228789	6	HCG22
ENSG00000172208	11	OR4X2
ENSG00000205696	10	ADARB2-AS1
ENSG00000244462	20	RBM12
ENSG00000122335	6	SERAC1
ENSG00000166562	18	SEC11C
ENSG00000248951	5	MTCO2P32
ENSG00000277804	CHR_HSCHR19_5_CTG2	PRTN3
ENSG00000250584	5	LINC01511
ENSG00000204542	6	C6orf15
ENSG00000170477	12	KRT4
ENSG00000214765	7	SEPTIN7P2
ENSG00000026036	20	RTEL1-TNFRSF6B
ENSG00000221994	X	ZNF630
ENSG00000164576	5	SAP30L
ENSG00000277500	15	AC026951.2
ENSG00000170689	17	HOXB9
ENSG00000138382	2	METTL5
ENSG00000108561	17	C1QBP
ENSG00000261739	15	GOLGA8S
ENSG00000226690	7	AC013470.2
ENSG00000260027	17	HOXB7
ENSG00000176567	11	OR4X1
ENSG00000233498	CHR_HSCHR6_MHC_MCF_CTG1	PPP1R2P1
ENSG00000176555	11	OR4S1
ENSG00000234365	CHR_HSCHR6_MHC_MCF_CTG1	CR933844.1
ENSG00000135744	1	AGT
ENSG00000224667	7	AC013470.1
ENSG00000120068	17	HOXB8
ENSG00000236048	7	AC013470.3
ENSG00000165684	9	SNAPC4
ENSG00000124257	20	NEURL2
ENSG00000254430	11	OR6M3P
ENSG00000203523	7	TAS2R2P
ENSG00000197161	11	OR4C4P
ENSG00000176540	11	OR4C5
ENSG00000203896	20	LIME1
ENSG00000242207	17	HOXB-AS4
ENSG00000182565	11	OR4C2P
ENSG00000286369	11	AP002813.1
ENSG00000198610	10	AKR1C4
ENSG00000279908	5	AC026748.1
ENSG00000285402	10	AC244230.2
ENSG00000180259	20	PRNT
ENSG00000213412	10	HNRNPA1P33
ENSG00000204300	11	TMEM225
ENSG00000271984	20	AL008726.1
ENSG00000285294	10	LINC00842
ENSG00000176547	11	OR4C3
ENSG00000113196	5	HAND1
ENSG00000234751	11	AP002381.1
ENSG00000213509	3	PPIAP16
ENSG00000204174	10	NPY4R
ENSG00000129197	17	RPAIN
ENSG00000154654	21	NCAM2
ENSG00000064601	20	CTSA
ENSG00000103319	16	EEF2K
ENSG00000168010	11	ATG16L2
ENSG00000173141	13	MRPL57
ENSG00000231071	20	AL133396.1
ENSG00000213699	2	SLC35F6
ENSG00000147684	8	NDUFB9
ENSG00000250694	5	AC010387.1
ENSG00000287199	5	AC010387.3
ENSG00000272556	7	GTF2IP13
ENSG00000165480	13	SKA3
ENSG00000169635	22	HIC2
ENSG00000254293	5	AC026688.2
ENSG00000256582	12	LINC02390
ENSG00000267157	19	AC011499.1
ENSG00000253886	5	AC026688.1
ENSG00000181518	11	OR8D4
ENSG00000282925	5	AC010424.3
ENSG00000264230	10	ANXA8L1
ENSG00000007376	16	RPUSD1
ENSG00000278595	20	AL133396.2
ENSG00000286391	1	AL592078.2
ENSG00000100350	22	FOXRED2
ENSG00000184293	12	CLECL1
ENSG00000286966	1	AL137800.1
ENSG00000162337	11	LRP5
ENSG00000112149	6	CD83
ENSG00000168090	7	COPS6
ENSG00000185640	12	KRT79
ENSG00000278928	16	AC136621.1
ENSG00000197779	X	ZNF81
ENSG00000115163	2	CENPA
ENSG00000268603	2	AC053503.4
ENSG00000103546	16	SLC6A2
ENSG00000286143	2	AC053503.6
ENSG00000125520	20	SLC2A4RG
ENSG00000171014	11	OR4D5
ENSG00000286095	2	SPEGNB
ENSG00000261113	16	AC009034.1
ENSG00000225965	10	AL117339.2
ENSG00000272983	10	AL117339.4
ENSG00000181499	11	OR6T1
ENSG00000226113	10	AL133217.1
ENSG00000226771	21	AP001136.1
ENSG00000227432	2	ASIC4-AS1
ENSG00000162704	1	ARPC5
ENSG00000162961	2	DPY30
ENSG00000283930	10	AL117339.5
ENSG00000196248	11	OR10S1
ENSG00000147687	8	TATDN1
ENSG00000072182	2	ASIC4
ENSG00000228291	10	ARL4AP3
ENSG00000075407	10	ZNF37A
ENSG00000198674	11	OR10G6
ENSG00000287848	10	AL355303.2
ENSG00000287757	X	AC244636.3
ENSG00000147118	X	ZNF182
ENSG00000226461	11	OR10G5P
ENSG00000137267	6	TUBB2A
ENSG00000254737	11	OR10G4
ENSG00000242038	CHR_HSCHR6_MHC_COX_CTG1	EGFL8
ENSG00000257389	12	AC107016.1
ENSG00000225548	3	LINC01980
ENSG00000233875	1	AL592078.1
ENSG00000160716	1	CHRNB2
ENSG00000204262	2	COL5A2
ENSG00000018510	2	AGPS
ENSG00000100055	22	CYTH4
ENSG00000171489	X	SPACA5
ENSG00000136830	9	NIBAN2
ENSG00000006747	7	SCIN
ENSG00000251253	4	MTHFD2P4
ENSG00000248396	4	TOMM22P4
ENSG00000224401	X	RPL7P57
ENSG00000277541	X	ZNF630-AS1
ENSG00000161395	17	PGAP3
ENSG00000184979	22	USP18
ENSG00000099251	10	HSD17B7P2
ENSG00000253146	5	CIR1P1
ENSG00000130584	20	ZBTB46
ENSG00000279458	10	AC244230.1
ENSG00000144591	2	GMPPA
ENSG00000162959	2	MEMO1
ENSG00000273225	10	FAM25BP
ENSG00000227401	20	RPL37P1
ENSG00000068078	4	FGFR3
ENSG00000088340	20	FER1L4
ENSG00000056972	6	TRAF3IP2
ENSG00000236981	11	OR10G9
ENSG00000093217	3	XYLB
ENSG00000234144	1	COX6CP13
ENSG00000229294	1	AL139294.1
ENSG00000224761	10	AL117339.1
ENSG00000234560	11	OR10G8
ENSG00000243509	20	TNFRSF6B
ENSG00000183431	1	SF3A3
ENSG00000116675	1	DNAJC6
ENSG00000066322	1	ELOVL1
ENSG00000182634	11	OR10G7
ENSG00000234941	10	AL117339.3
ENSG00000101246	20	ARFRP1
ENSG00000231562	9	AL512593.1
ENSG00000235493	3	LINC01967
ENSG00000230782	9	AL807761.4
ENSG00000184789	11	OR4C10P
ENSG00000134443	18	GRP
ENSG00000254778	CHR_HSCHR6_MHC_COX_CTG1	AL662828.1
ENSG00000276785	CHR_HSCHR7_2_CTG6	PRSS58
ENSG00000229243	3	LINC01981
ENSG00000148143	9	ZNF462
ENSG00000137760	11	ALKBH8
ENSG00000229233	7	AC011891.2
ENSG00000092850	1	TEKT2
ENSG00000225606	7	AC005281.1
ENSG00000091262	16	ABCC6
ENSG00000196659	2	TTC30B
ENSG00000152086	2	TUBA3E
ENSG00000169249	X	ZRSR2
ENSG00000228691	CHR_HSCHR6_MHC_APD_CTG1	NEU1
ENSG00000227632	2	AC018804.1
ENSG00000229071	CHR_HSCHR6_MHC_COX_CTG1	PRRT1
ENSG00000230756	2	RHOQP3
ENSG00000101940	X	WDR13
ENSG00000213225	2	NOC2LP1
ENSG00000110848	12	CD69
ENSG00000234398	2	AC134915.1
ENSG00000005100	17	DHX33
ENSG00000274870	CHR_HSCHR1_2_CTG32_1	OR2T4
ENSG00000236595	2	MED15P5
ENSG00000237722	2	MTND1P29
ENSG00000231954	2	MTND2P22
ENSG00000278689	CHR_HSCHR1_2_CTG32_1	OR2T6
ENSG00000236211	2	MTCO1P7
ENSG00000230496	2	MTCO2P7
ENSG00000275244	CHR_HSCHR1_2_CTG32_1	OR2T1
ENSG00000281395	CHR_HSCHR1_2_CTG32_1	OR2T7
ENSG00000141736	17	ERBB2
ENSG00000249997	2	MTCO3P7
ENSG00000232990	2	MTATP6P7
ENSG00000276821	CHR_HSCHR1_2_CTG32_1	OR2T2
ENSG00000283940	2	AC068137.3
ENSG00000284171	2	AC068137.4
ENSG00000230548	2	MTND4P27
ENSG00000278377	CHR_HSCHR1_2_CTG32_1	OR2T3
ENSG00000248136	2	MTND6P8
ENSG00000234934	2	MTND5P29
ENSG00000233550	2	MTCYBP8
ENSG00000226915	2	AC068137.1
ENSG00000271435	2	AC068137.2
ENSG00000235415	20	AC005808.1
ENSG00000224352	2	AC132479.1
ENSG00000237450	14	RPL23AP71
ENSG00000197670	20	AL157838.1
ENSG00000226467	CHR_HSCHR6_MHC_COX_CTG1	AGPAT1
ENSG00000171940	20	ZNF217
ENSG00000213182	11	OR10D5P
ENSG00000269776	19	DPPA5P1
ENSG00000186268	11	OR10D4P
ENSG00000129518	14	EAPP
ENSG00000213181	11	OR10N1P
ENSG00000286281	6	AL353152.2
ENSG00000285639	6	AL133259.1
ENSG00000228073	2	AC133106.1
ENSG00000230631	6	AL353152.1
ENSG00000259065	14	AC005520.4
ENSG00000226673	6	LINC01108
ENSG00000271228	2	AL121655.1
ENSG00000134438	18	RAX
ENSG00000230003	9	AL445646.1
ENSG00000156030	14	ELMSAN1
ENSG00000225947	9	AL596448.1
ENSG00000272763	17	AC103702.2
ENSG00000254925	11	OR4C9P
ENSG00000125637	2	PSD4
ENSG00000286616	6	AL008730.1
ENSG00000160767	1	FAM189B
ENSG00000270969	11	AP001823.1
ENSG00000255215	11	OR4R1P
ENSG00000253303	14	IGHVIII-82
ENSG00000165782	14	PIP4P1
ENSG00000242067	17	RPL9P28
ENSG00000231039	10	AL355303.1
ENSG00000256912	12	GCNAP1
ENSG00000277571	CHR_HSCHR19_5_CTG2	ELANE
ENSG00000228173	7	AC091770.1
ENSG00000125675	X	GRIA3
ENSG00000236194	17	AC099811.1
ENSG00000244649	17	LINC02086
ENSG00000101265	20	RASSF2
ENSG00000166569	18	CPLX4
ENSG00000171928	17	TVP23B
ENSG00000116016	2	EPAS1
ENSG00000244559	17	AC091179.2
ENSG00000065882	4	TBC1D1
ENSG00000237388	11	OR4A47
ENSG00000255113	11	OR4A48P
ENSG00000267758	17	AC099811.4
ENSG00000255304	11	OR4A46P
ENSG00000254832	11	OR4A40P
ENSG00000175749	5	EIF3KP1
ENSG00000108559	17	NUP88
ENSG00000116604	1	MEF2D
ENSG00000255534	11	OR4A43P
ENSG00000023572	1	GLRX2
ENSG00000213607	11	OR4A45P
ENSG00000237346	6	AL080313.2
ENSG00000150045	12	KLRF1
ENSG00000280295	17	AC099811.6
ENSG00000234540	6	AL080313.1
ENSG00000276043	19	UHRF1
ENSG00000235955	7	CICP20
ENSG00000274619	CHR_HSCHR19_5_CTG2	CFD
ENSG00000251378	7	AC096582.2
ENSG00000229938	13	MYO16-AS2
ENSG00000226838	7	AC096582.1
ENSG00000261057	13	LINC00555
ENSG00000041515	13	MYO16
ENSG00000276957	13	AL158063.1
ENSG00000092621	1	PHGDH
ENSG00000283247	7	CCDC201
ENSG00000234174	2	AC016683.1
ENSG00000249562	5	AC091885.1
ENSG00000040731	5	CDH10
ENSG00000248799	5	AC022118.1
ENSG00000205279	5	CTXN3
ENSG00000229474	15	PATL2
ENSG00000100823	14	APEX1
ENSG00000255297	11	OR4A41P
ENSG00000274501	20	AL121845.4
ENSG00000225978	20	HAR1A
ENSG00000259582	15	AC026523.1
ENSG00000273827	CHR_HSCHR1_2_CTG32_1	OR2T5
ENSG00000116863	1	ADPRHL2
ENSG00000231133	20	HAR1B
ENSG00000258877	14	ATP5F1AP4
ENSG00000287267	15	AC026523.3
ENSG00000258366	20	RTEL1
ENSG00000258805	14	ADIPOR1P2
ENSG00000204175	10	GPRIN2
ENSG00000279091	15	AC026523.2
ENSG00000264273	17	AC107982.2
ENSG00000250111	17	AC107982.1
ENSG00000259920	7	AC007938.1
ENSG00000265478	17	AC107982.3
ENSG00000287886	20	AC005914.1
ENSG00000108852	17	MPP2
ENSG00000254674	11	OR4A42P
ENSG00000187257	7	RSBN1L
ENSG00000183386	1	FHL3
ENSG00000287321	15	AC026523.4
ENSG00000205129	4	C4orf47
ENSG00000225563	20	AC006076.1
ENSG00000251209	15	LINC00923
ENSG00000248431	4	AC021134.1
ENSG00000158050	2	DUSP2
ENSG00000251294	5	AC091885.2
ENSG00000255053	11	OR4A44P
ENSG00000262332	16	AC136624.1
ENSG00000287653	10	AL355597.1
ENSG00000286277	6	AL009177.1
ENSG00000287072	4	AC021134.2
ENSG00000241721	20	SUMO1P1
ENSG00000229646	6	AL109914.1
ENSG00000049769	X	PPP1R3F
ENSG00000122861	10	PLAU
ENSG00000257643	12	AC084824.3
ENSG00000234962	10	LINC00700
ENSG00000257511	12	AC084824.2
ENSG00000275854	12	AC084824.5
ENSG00000286950	12	AC087588.3
ENSG00000255551	11	AC027369.6
ENSG00000276148	12	AC084824.6
ENSG00000254920	11	AC027369.4
ENSG00000278886	8	AC087821.1
ENSG00000254728	11	AC027369.3
ENSG00000228873	2	AC012307.1
ENSG00000239291	17	AC002558.1
ENSG00000270255	8	AC009884.3
ENSG00000117533	1	VAMP4
ENSG00000253335	8	AC009884.2
ENSG00000250603	5	AC068658.1
ENSG00000187229	8	AC100800.1
ENSG00000261872	17	AC002558.2
ENSG00000245937	5	LINC01184
ENSG00000244018	8	RPL35P6
ENSG00000283402	8	AC087821.2
ENSG00000253106	8	AC090198.1
ENSG00000087470	12	DNM1L
ENSG00000170881	8	RNF139
ENSG00000261693	8	AC134682.1
ENSG00000171812	1	COL8A2
ENSG00000004897	17	CDC27
ENSG00000279348	2	AC012513.3
ENSG00000287506	17	AC026620.2
ENSG00000249679	4	AC106897.2
ENSG00000260804	2	LINC01963
ENSG00000156011	8	PSD3
ENSG00000225656	1	AL118511.2
ENSG00000146678	7	IGFBP1
ENSG00000286031	X	AC232271.2
ENSG00000286181	X	AC232271.3
ENSG00000154553	4	PDLIM3
ENSG00000213234	11	ST13P10
ENSG00000188771	11	PLET1
ENSG00000029725	17	RABEP1
ENSG00000167619	19	TMEM145
ENSG00000170873	8	MTSS1
ENSG00000049768	X	FOXP3
ENSG00000145723	5	GIN1
ENSG00000167210	18	LOXHD1
ENSG00000150787	11	PTS
ENSG00000130595	11	TNNT3
ENSG00000263014	CHR_HSCHR1_3_CTG31	ATP6V1G3
ENSG00000222047	10	C10orf55
ENSG00000187483	14	SERPINA13P
ENSG00000226694	10	AL441943.1
ENSG00000262375	CHR_HSCHR1_3_CTG31	AL157402.4
ENSG00000259140	14	AL049839.1
ENSG00000286052	20	AL109955.2
ENSG00000227912	10	AL441943.2
ENSG00000251123	4	AC084752.1
ENSG00000239269	14	RPSAP4
ENSG00000231326	10	LINC02662
ENSG00000140694	16	PARN
ENSG00000183520	1	UTP11
ENSG00000133937	14	GSC
ENSG00000234556	10	LINC00701
ENSG00000278743	12	AC087239.1
ENSG00000225802	11	WARS1P1
ENSG00000255882	12	AC091814.1
ENSG00000072195	2	SPEG
ENSG00000258668	14	COX6CP11
ENSG00000110852	12	CLEC2B
ENSG00000285205	14	AL121612.2
ENSG00000104237	8	RP1
ENSG00000254799	11	SLC25A47P1
ENSG00000240914	14	RPL15P2
ENSG00000228900	CHR_HSCHR6_MHC_MANN_CTG1	BX927182.1
ENSG00000274379	14	AL121612.1
ENSG00000243250	11	RPS6P16
ENSG00000242039	CHR_HSCHR6_MHC_MANN_CTG1	RPL23AP1
ENSG00000268472	11	AP002884.3
ENSG00000255527	11	AC027369.5
ENSG00000258933	14	LINC02279
ENSG00000173402	3	DAG1
ENSG00000249910	11	TRIM51CP
ENSG00000237508	CHR_HSCHR6_MHC_MANN_CTG1	HLA-F
ENSG00000254517	11	AC027369.2
ENSG00000124097	20	HMGB1P1
ENSG00000206256	CHR_HSCHR6_MHC_COX_CTG1	PPT2
ENSG00000258586	14	LINC02274
ENSG00000120555	10	SEPTIN7P9
ENSG00000270576	14	AC005520.6
ENSG00000232044	2	SILC1
ENSG00000136710	2	CCDC115
ENSG00000251032	5	CUL1P1
ENSG00000220948	11	TRIM51GP
ENSG00000230561	5	CCDC192
ENSG00000255988	12	TUBB4BP1
ENSG00000236242	13	MYO16-AS1
ENSG00000241846	12	AC092451.1
ENSG00000256079	12	AC092451.2
ENSG00000172159	9	FRMD3
ENSG00000285536	7	LINC02838
ENSG00000254764	11	TRIM53CP
ENSG00000279173	12	AC092451.3
ENSG00000224034	10	LINC02561
ENSG00000249057	5	MAST4-IT1
ENSG00000287324	20	AL096828.6
ENSG00000279423	14	AL445363.3
ENSG00000106948	9	AKNA
ENSG00000225705	7	AC004899.1
ENSG00000226098	8	SEC11B
ENSG00000263272	17	AC004148.1
ENSG00000152936	12	LMNTD1
ENSG00000069020	5	MAST4
ENSG00000279578	7	AC004899.2
ENSG00000253114	8	AC090151.1
ENSG00000263220	17	AC015727.1
ENSG00000259002	14	AL445363.1
ENSG00000247240	15	UBL7-AS1
ENSG00000229927	10	RHEBP1
ENSG00000204176	10	SYT15
ENSG00000129450	19	SIGLEC9
ENSG00000228495	6	LINC01013
ENSG00000260103	15	AC012435.2
ENSG00000228451	8	SDAD1P1
ENSG00000141741	17	MIEN1
ENSG00000261775	15	AC012435.3
ENSG00000119599	14	DCAF4
ENSG00000260416	20	AL096828.2
ENSG00000168491	4	CCDC110
ENSG00000286628	20	AL096828.5
ENSG00000231977	20	AL096828.1
ENSG00000149658	20	YTHDF1
ENSG00000116521	1	SCAMP3
ENSG00000132780	1	NASP
ENSG00000214797	11	AP002358.1
ENSG00000259135	14	AL445363.2
ENSG00000240463	14	RPS19P3
ENSG00000115966	2	ATF2
ENSG00000213606	10	AKR1B10P1
ENSG00000108854	17	SMURF2
ENSG00000225922	10	RPL21P92
ENSG00000184402	20	SS18L1
ENSG00000273821	20	AL096828.3
ENSG00000161558	19	TMEM143
ENSG00000129515	14	SNX6
ENSG00000179361	15	ARID3B
ENSG00000287547	7	AC234644.2
ENSG00000270953	7	AC007938.3
ENSG00000272701	7	MESTIT1
ENSG00000272430	10	LINC02637
ENSG00000244052	8	RPL5P24
ENSG00000231187	10	AL356056.2
ENSG00000253385	8	AP003696.1
ENSG00000253263	8	AP003354.2
ENSG00000262265	17	AC002558.3
ENSG00000286214	7	AUXG01000058.1
ENSG00000229227	10	AL356056.1
ENSG00000155096	8	AZIN1
ENSG00000253416	8	AC023200.1
ENSG00000165874	10	SHLD2P1
ENSG00000102858	16	MGRN1
ENSG00000145414	4	NAF1
ENSG00000250154	CHR_HSCHR6_MHC_MANN_CTG1	MICE
ENSG00000158623	7	COPG2
ENSG00000237529	9	AL137847.2
ENSG00000185668	1	POU3F1
ENSG00000229573	CHR_HSCHR6_MHC_MANN_CTG1	BX927250.1
ENSG00000257009	12	AC022367.1
ENSG00000226378	CHR_HSCHR6_MHC_MANN_CTG1	HLA-F-AS1
ENSG00000224592	1	MIR3659HG
ENSG00000122417	1	ODF2L
ENSG00000223589	1	AL139158.1
ENSG00000286598	15	AC100756.4
ENSG00000254704	11	AP002358.2
ENSG00000237141	10	DNAJC19P1
ENSG00000216819	6	TUBB2BP1
ENSG00000284623	1	LINC02786
ENSG00000235678	11	OR5AN2P
ENSG00000108176	10	DNAJC12
ENSG00000244267	11	RPL34P22
ENSG00000286552	1	AL390839.1
ENSG00000255386	11	OR5BR1P
ENSG00000261418	15	AC100756.2
ENSG00000275725	11	AC104010.1
ENSG00000237290	1	LINC01343
ENSG00000255079	11	LINC02704
ENSG00000230269	6	LINC02525
ENSG00000287987	1	AL390839.2
ENSG00000275350	1	AL513479.1
ENSG00000084090	2	STARD7
ENSG00000224077	11	AP000936.1
ENSG00000282170	CHR_HSCHR7_2_CTG6	AC231381.1
ENSG00000101997	X	CCDC22
ENSG00000258917	14	ZMYND19P1
ENSG00000238063	1	LINC01685
ENSG00000100601	14	ALKBH1
ENSG00000250027	4	AC022272.1
ENSG00000187979	22	FAM230D
ENSG00000231018	9	EIF4A1P3
ENSG00000223615	9	AL807761.1
ENSG00000258890	17	CEP95
ENSG00000236687	9	AL160271.2
ENSG00000226047	9	AL807761.3
ENSG00000282303	CHR_HSCHR7_2_CTG6	PRSS3P3
ENSG00000002586	X	CD99
ENSG00000232261	1	Z98751.1
ENSG00000074695	18	LMAN1
ENSG00000267990	19	AC063977.2
ENSG00000225531	9	AL807761.2
ENSG00000075914	3	EXOSC7
ENSG00000282264	CHR_HSCHR7_2_CTG6	AC231381.2
ENSG00000271459	1	Z98751.3
ENSG00000226535	9	AL445487.1
ENSG00000236741	1	Z98751.2
ENSG00000101197	20	BIRC7
ENSG00000286348	8	AC084834.1
ENSG00000170423	12	KRT78
ENSG00000104859	19	CLASRP
ENSG00000174450	15	GOLGA6L2
ENSG00000239272	14	RPL21P10
ENSG00000253857	8	AC022679.1
ENSG00000279599	19	AC005514.1
ENSG00000206579	8	XKR4
ENSG00000141905	19	NFIC
ENSG00000232935	10	AL359094.2
ENSG00000168582	2	CRYGA
ENSG00000223528	10	AL359094.1
ENSG00000168916	5	ZNF608
ENSG00000254357	8	AC090200.1
ENSG00000248522	8	SBF1P1
ENSG00000270012	X	AC232271.1
ENSG00000253976	8	AC022679.2
ENSG00000241146	12	RPL7P41
ENSG00000250547	4	AC079238.1
ENSG00000169877	16	AHSP
ENSG00000150760	10	DOCK1
ENSG00000204685	2	STARD7-AS1
ENSG00000175274	11	TP53I11
ENSG00000227232	1	WASH7P
ENSG00000223972	1	DDX11L1
ENSG00000250254	4	PTTG2
ENSG00000184787	21	UBE2G2
ENSG00000160563	9	MED27
ENSG00000229165	7	GDI2P1
ENSG00000249649	4	MRPS33P2
ENSG00000251332	4	AC021106.2
ENSG00000243485	1	MIR1302-2HG
ENSG00000218305	7	CDC14C
ENSG00000250303	11	LINC02762
ENSG00000262213	17	AC144836.1
ENSG00000234686	7	AC091730.1
ENSG00000106484	7	MEST
ENSG00000276160	22	GGTLC5P
ENSG00000272892	10	AL133551.1
ENSG00000219932	10	RPL12P8
ENSG00000226473	2	PPIAP62
ENSG00000275423	2	AC092650.2
ENSG00000230773	2	AC092650.1
ENSG00000076706	11	MCAM
ENSG00000278863	17	AC091059.2
ENSG00000254968	11	LINC02763
ENSG00000266002	17	AC091059.1
ENSG00000163812	3	ZDHHC3
ENSG00000175155	17	YPEL2
ENSG00000104635	8	SLC39A14
ENSG00000229431	1	MED8-AS1
ENSG00000213233	11	RPL23AP62
ENSG00000159479	1	MED8
ENSG00000227218	9	AL157935.2
ENSG00000255484	11	LINC02764
ENSG00000235022	CHR_HSCHR6_MHC_DBB_CTG1	RNF39
ENSG00000260342	16	AC138811.2
ENSG00000227286	CHR_HSCHR6_MHC_QBL_CTG1	HLA-DPA2
ENSG00000170540	16	ARL6IP1
ENSG00000285769	11	AP003100.2
ENSG00000205899	17	BHLHA9
ENSG00000287006	11	AP003100.3
ENSG00000228164	CHR_HSCHR6_MHC_QBL_CTG1	COL11A2P1
ENSG00000167106	9	FAM102A
ENSG00000236337	X	FMR1-IT1
ENSG00000282649	CHR_HSCHR17_3_CTG4	SEPTIN9-DT
ENSG00000282753	CHR_HSCHR17_3_CTG4	AC068594.2
ENSG00000108654	17	DDX5
ENSG00000234834	CHR_HSCHR6_MHC_QBL_CTG1	HLA-DPB2
ENSG00000282302	CHR_HSCHR17_3_CTG4	SEPTIN9
ENSG00000227720	CHR_HSCHR6_MHC_DBB_CTG1	PPP1R11
ENSG00000148057	9	IDNK
ENSG00000184811	17	TRARG1
ENSG00000102081	X	FMR1
ENSG00000273254	21	AF129075.3
ENSG00000249112	5	AC112196.1
ENSG00000176043	14	AC007160.1
ENSG00000251456	5	AC113398.2
ENSG00000205044	11	AC027369.1
ENSG00000254626	11	AP003100.1
ENSG00000288070	11	AC016902.1
ENSG00000213601	2	KRT18P19
ENSG00000176495	11	OR5AN1
ENSG00000254758	11	AP000889.1
ENSG00000241788	17	COX6B1P2
ENSG00000110675	11	ELMOD1
ENSG00000159182	17	PRAC1
ENSG00000085662	7	AKR1B1
ENSG00000136908	9	DPM2
ENSG00000134419	16	RPS15A
ENSG00000229637	17	PRAC2
ENSG00000270763	7	DDX43P2
ENSG00000286995	7	AC092448.1
ENSG00000236352	20	AC005220.1
ENSG00000064787	20	BCAS1
ENSG00000159184	17	HOXB13
ENSG00000233208	14	LINC00642
ENSG00000243902	22	FP325335.1
ENSG00000112531	6	QKI
ENSG00000166897	22	ELFN2
ENSG00000253320	8	AZIN1-AS1
ENSG00000242407	17	AC091179.1
ENSG00000227527	1	AC096540.1
ENSG00000236519	21	LINC01424
ENSG00000229666	5	MAST4-AS1
ENSG00000248803	5	AC092349.1
ENSG00000163815	3	CLEC3B
ENSG00000198815	1	FOXJ3
ENSG00000105467	19	SYNGR4
ENSG00000140265	15	ZSCAN29
ENSG00000255483	11	AP000889.2
ENSG00000197362	7	ZNF786
ENSG00000270050	X	AL035427.1
ENSG00000237862	22	Z94160.1
ENSG00000198908	X	BHLHB9
ENSG00000269681	19	AC063977.7
ENSG00000188916	10	INSYN2A
ENSG00000235281	10	AL713851.1
ENSG00000272694	22	Z94160.2
ENSG00000168995	19	SIGLEC7
ENSG00000264450	CHR_HSCHR17_4_CTG4	AC004231.2
